organization,resource_url,categoria,resource_title,column,dato,ontology,prefix,predicate,function,comments,resource_id_local
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:Camping,str_to_id,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:stars,stars_to_int,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,cat,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,no_de_plazas,265.0,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,tipo_via,,,,,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,via,,,,,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,no,,,,,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,cp,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:postalCode,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,telefono,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,email,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,localidad,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:locality,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,codmun,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:GuestHouse,str_to_id,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,tipo_via,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,via,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,no,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,recu_telefono1,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,recu_email,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,e65b70bc-606e-4eb2-9635-e110ae900db3
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:HistoricalAndCulturalResource,str_to_id,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,tipo,,,,,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,lugar,,,,,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,fecha_inic,,,,,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,fecha_fin,,,,,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,geo_point_2d,,,,,,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,geo_shape,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/596807531051-valencia-eventos-navidenos0/resource/646fbf60-6690-4b4a-9694-62d304dfb93b,recursos turístico,eventos,geo_shape,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,67a1f37c-4383-4614-a6cf-2bb5738937af
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d1,recursos turístico,falles-infantils-fallas,objectid,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d2,recursos turístico,falles-infantils-fallas,id_falla,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d3,recursos turístico,falles-infantils-fallas,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d4,recursos turístico,falles-infantils-fallas,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d5,recursos turístico,falles-infantils-fallas,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:HistoricalAndCulturalResource,str_to_id,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d6,recursos turístico,falles-infantils-fallas,seccion,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d7,recursos turístico,falles-infantils-fallas,fallera,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d8,recursos turístico,falles-infantils-fallas,presidente,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d9,recursos turístico,falles-infantils-fallas,artista,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d10,recursos turístico,falles-infantils-fallas,lema,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d11,recursos turístico,falles-infantils-fallas,anyo_fundacion,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d12,recursos turístico,falles-infantils-fallas,distintivo,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d13,recursos turístico,falles-infantils-fallas,boceto,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d14,recursos turístico,falles-infantils-fallas,experim,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d15,recursos turístico,falles-infantils-fallas,geo_shape,,,,,,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d16,recursos turístico,falles-infantils-fallas,geo_point_2d,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/279489312018-valencia-falles-infantils-fallas-infantiles/resource/28367926-5fe7-4d5f-bd54-fb6d053a04d16,recursos turístico,falles-infantils-fallas,geo_point_2d,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,584125b4-7831-4afd-bfcc-15bd31ce42bb
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:HistoricalAndCulturalResource,str_to_id,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),ficha,,,,,,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),objectid,,,,,,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),geo_shape,,,,,,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),geo_point_2d,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/111437481364-valencia-be-bien-bic/resource/af01f373-afca-41ae-8e53-515662c9b8d0,recursos turístico,Bien (BIC),geo_point_2d,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,b0a744df-4487-404d-b3a8-4fcfd3081efe
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301317,recursos turístico,cartografia-base,objectid,2485.0,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301318,recursos turístico,cartografia-base,elemento,CANAL,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301319,recursos turístico,cartografia-base,texto, (vacío),,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301320,recursos turístico,cartografia-base,creacion,Rstitucion Vuelo Fotogrametrico,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301321,recursos turístico,cartografia-base,fechacreac,2006-01-01T01:00:00+00:00,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301322,recursos turístico,cartografia-base,escala,1000.0,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301323,recursos turístico,cartografia-base,st_length_shape,819813455775154.0,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301324,recursos turístico,cartografia-base,geo_shape,,,,,,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301325,recursos turístico,cartografia-base,geo_point_2d,"39.51218904108161, -0.3666420107301086",https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/128622028090-valencia-cartografia-base-hidrografia/resource/e3030138-f3d6-4d54-91b8-46f12e301326,recursos turístico,cartografia-base,geo_point_2d,"39.51218904108161, -0.3666420107301086",https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,8ed8389e-4b5b-4b0e-a2dc-fd2059654ebd
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd8,recursos turístico,entorn-entorno,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,079869cb-e2c8-4d2c-99cd-54b1546566cf
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd8,recursos turístico,entorn-entorno,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,079869cb-e2c8-4d2c-99cd-54b1546566cf
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd8,recursos turístico,entorn-entorno,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:HistoricalAndCulturalResource,str_to_id,,079869cb-e2c8-4d2c-99cd-54b1546566cf
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd9,recursos turístico,entorn-entorno,ficha,,,,,,,079869cb-e2c8-4d2c-99cd-54b1546566cf
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd10,recursos turístico,entorn-entorno,objectid,,,,,,,079869cb-e2c8-4d2c-99cd-54b1546566cf
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd11,recursos turístico,entorn-entorno,geo_shape,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,079869cb-e2c8-4d2c-99cd-54b1546566cf
valencia,https://tdata.dlsi.ua.es/dataset/112538790064-valencia-entorn-entorno-bic/resource/1a2c31ea-3b6d-4727-9413-da4edfcd9cd12,recursos turístico,entorn-entorno,geo_point_2d,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,079869cb-e2c8-4d2c-99cd-54b1546566cf
torrent,https://tdata.dlsi.ua.es/dataset/221026629755-torrent-bens-historics-artistics-2016/resource/ae25aa38-aa66-43ba-95c3-6a96a0ae8740,recursos turístico,Bienes históricos artísticos 2016,Ref.,,,,,,,ed04ea20-dfba-4b06-a700-8718f17651f9
torrent,https://tdata.dlsi.ua.es/dataset/221026629755-torrent-bens-historics-artistics-2016/resource/ae25aa38-aa66-43ba-95c3-6a96a0ae8740,,,Obra,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,ed04ea20-dfba-4b06-a700-8718f17651f9
torrent,https://tdata.dlsi.ua.es/dataset/221026629755-torrent-bens-historics-artistics-2016/resource/ae25aa38-aa66-43ba-95c3-6a96a0ae8740,,,Obra,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,ed04ea20-dfba-4b06-a700-8718f17651f9
torrent,https://tdata.dlsi.ua.es/dataset/221026629755-torrent-bens-historics-artistics-2016/resource/ae25aa38-aa66-43ba-95c3-6a96a0ae8740,,,Obra,GRABADO,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:HistoricalAndCulturalResource,str_to_id,,ed04ea20-dfba-4b06-a700-8718f17651f9
torrent,https://tdata.dlsi.ua.es/dataset/221026629755-torrent-bens-historics-artistics-2016/resource/ae25aa38-aa66-43ba-95c3-6a96a0ae8740,,,Titulo,,,,,,,ed04ea20-dfba-4b06-a700-8718f17651f9
torrent,https://tdata.dlsi.ua.es/dataset/221026629755-torrent-bens-historics-artistics-2016/resource/ae25aa38-aa66-43ba-95c3-6a96a0ae8740,,,Autor,,,,,,,ed04ea20-dfba-4b06-a700-8718f17651f9
torrent,https://tdata.dlsi.ua.es/dataset/695631139523-torrent-entitats-culturals-i-museus-entidades-culturales-y-museos/resource/7f671049-360f-4783-9ae1-b93386552d09,recursos turístico,Entidades culturales y museos,X,,,,,,,813a1127-5e54-4030-be3c-a9822e46e0a7
torrent,https://tdata.dlsi.ua.es/dataset/695631139523-torrent-entitats-culturals-i-museus-entidades-culturales-y-museos/resource/7f671049-360f-4783-9ae1-b93386552d09,,,Y,,,,,,,813a1127-5e54-4030-be3c-a9822e46e0a7
torrent,https://tdata.dlsi.ua.es/dataset/695631139523-torrent-entitats-culturals-i-museus-entidades-culturales-y-museos/resource/7f671049-360f-4783-9ae1-b93386552d09,,,DESCRIP,,,,,,,813a1127-5e54-4030-be3c-a9822e46e0a7
torrent,https://tdata.dlsi.ua.es/dataset/695631139523-torrent-entitats-culturals-i-museus-entidades-culturales-y-museos/resource/7f671049-360f-4783-9ae1-b93386552d09,,,URL,,,,,,,813a1127-5e54-4030-be3c-a9822e46e0a7
torrent,https://tdata.dlsi.ua.es/dataset/695631139523-torrent-entitats-culturals-i-museus-entidades-culturales-y-museos/resource/7f671049-360f-4783-9ae1-b93386552d09,,,Nombre,BIBLIOTECA PUBLICA MPAL. EDIFICIO METRO,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,813a1127-5e54-4030-be3c-a9822e46e0a7
